burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize196	88.849	134.839	46.0903	6.4073E-3	312.9573	1714.1835	0.0216	46.1033	
demographic.popSize197	87.4875	131.2143	45.8265	9.2007E-4	309.0012	1816.9324	9.2007E-4	45.8265	
demographic.popSize198	86.459	133.422	44.7166	2.3464E-3	300.4085	1860.1042	2.3464E-3	44.7166	
demographic.popSize199	85.3736	127.9868	43.2069	1.9772E-6	307.6835	1761.0636	1.9772E-6	43.2069	
demographic.popSize200	85.2229	138.1754	42.4505	6.3141E-4	300.2566	1775.8784	6.3141E-4	42.4505	
demographic.indicators1	2.9687E-3	0.0544	0	0	0	25689.3409	0	0	
demographic.indicators2	9.2E-3	0.0955	0	0	0	492.1915	0	0	
demographic.indicators3	0.0143	0.1188	0	0	0	641.2817	0	0	
demographic.indicators4	0.0117	0.1075	0	0	0	711.5336	0	0	
demographic.indicators5	0.0305	0.172	0	0	0	467.7297	0	0	
demographic.indicators6	0.0128	0.1126	0	0	0	515.1672	0	0	
demographic.indicators7	0.0306	0.1722	0	0	0	447.2722	0	0	
demographic.indicators8	0.0485	0.2148	0	0	0	416.7078	0	0	
demographic.indicators9	0.0531	0.2243	0	0	1	455.6435	0	0	
demographic.indicators10	0.0669	0.2498	0	0	1	422.86	0	0	
demographic.indicators11	0.0202	0.1408	0	0	0	656.1072	0	0	
demographic.indicators12	0.0531	0.2243	0	0	1	434.6459	0	0	
demographic.indicators13	0.0405	0.1971	0	0	0	538.345	0	0	
demographic.indicators14	0.0179	0.1326	0	0	0	589.0315	0	0	
demographic.indicators15	0.0543	0.2266	0	0	1	484.0742	0	0	
demographic.indicators16	0.0248	0.1556	0	0	0	558.424	0	0	
demographic.indicators17	0.1228	0.3282	0	0	1	418.5319	0	0	
demographic.indicators18	0.0389	0.1933	0	0	0	457.491	0	0	
demographic.indicators19	0.0311	0.1736	0	0	0	558.4405	0	0	
demographic.indicators20	0.0537	0.2253	0	0	1	496.4645	0	0	
demographic.indicators21	0.1023	0.303	0	0	1	417.2941	0	0	
demographic.indicators22	0.0476	0.2128	0	0	0	493.2804	0	0	
demographic.indicators23	0.0253	0.1571	0	0	0	588.502	0	0	
