burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize164	89.7634	151.3353	43.401	5.3392E-3	322.2002	1431.8582	0.0241	43.4138	
demographic.popSize165	89.9783	151.7351	44.3942	1.3036E-3	323.0548	1443.4601	1.3036E-3	44.3942	
demographic.popSize166	88.3033	140.7755	42.9326	7.45E-3	321.7947	1441.1367	1.3661E-4	42.9326	
demographic.popSize167	88.2097	148.0702	42.5501	1.1632E-3	315.5077	1421.8214	1.1632E-3	42.5501	
demographic.popSize168	89.7865	149.671	44.184	4.9453E-3	323.4886	1513.6407	1.8518E-3	44.184	
demographic.popSize169	88.7919	149.8105	42.6686	5.6274E-5	317.4315	1469.0012	5.6274E-5	42.6686	
demographic.popSize170	87.9892	141.0901	43.0825	3.005E-4	315.7803	1455.2841	1.2076E-3	43.0825	
demographic.popSize171	88.7839	149.4797	42.6351	9.1886E-5	324.9813	1566.7979	4.5221E-3	42.6356	
demographic.popSize172	88.6832	153.0851	42.9854	1.0712E-3	317.1195	1528.0975	0.0199	42.9994	
demographic.popSize173	88.2146	140.402	43.2411	4.9796E-5	319.6616	1503.1336	4.9796E-5	43.2411	
demographic.popSize174	89.6678	150.5031	43.6664	1.4614E-3	323.6943	1470.0463	3.5488E-3	43.6664	
demographic.popSize175	87.8947	147.3419	42.8264	1.8148E-3	315.1841	1513.0958	0.0164	42.8283	
demographic.popSize176	87.8615	144.4685	43.0795	3.2857E-3	317.467	1484.4048	9.6512E-3	43.0829	
demographic.popSize177	88.6643	142.4591	43.1113	3.8496E-3	318.2204	1438.9272	7.1047E-3	43.1113	
demographic.popSize178	89.1367	149.3951	43.3501	1.5917E-3	323.3275	1473.486	5.6305E-4	43.3501	
demographic.popSize179	88.9664	146.8177	43.5839	3.4203E-3	321.9497	1468.9738	4.0409E-3	43.585	
demographic.popSize180	87.2762	138.9785	42.7399	1.7543E-3	317.4145	1424.0328	5.8497E-4	42.7399	
demographic.popSize181	88.1111	146.1614	43.2318	2.4566E-3	321.006	1541.2243	2.4566E-3	43.2338	
