burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize172	612.7652	909.2665	329.9158	0.0316	2109.5563	916.5418	0.1504	330.0157	
demographic.popSize173	617.2549	903.0424	328.6341	0.0264	2174.4231	841.1217	0.2764	328.881	
demographic.popSize174	598.5926	878.3923	328.4207	0.0247	2051.5783	979.1406	0.0208	328.4207	
demographic.popSize175	604.5695	861.8884	324.0021	0.0924	2084.4885	947.2256	0.2928	324.1498	
demographic.popSize176	607.9604	878.8445	325.8031	2.4344E-4	2101.1596	925.1098	0.3945	326.0638	
demographic.popSize177	603.5034	861.952	325.1011	7.4086E-3	2121.7397	920.2754	0.0561	325.1011	
demographic.popSize178	605.7711	834.7544	332.4905	1.5417E-3	2132.9913	909.3554	1.5417E-3	332.4905	
demographic.popSize179	609.0649	909.5023	316.4279	0.0684	2158.178	987.5392	0.0565	316.4279	
demographic.popSize180	612.1315	954.4446	326.8968	0.0311	2104.2995	891.9794	0.0359	326.8996	
demographic.popSize181	622.4709	959.5833	326.456	0.0104	2162.7755	849.693	0.0104	326.456	
demographic.popSize182	613.1496	950.0112	329.4104	0.0796	2093.5561	961.2055	0.3636	329.5617	
demographic.popSize183	608.2748	896.5831	332.2979	0.0202	2090.5215	960.4992	0.0202	332.2979	
demographic.popSize184	613.0854	948.3224	324.0836	0.0203	2145.9742	944.6019	0.1848	324.1246	
demographic.popSize185	613.6112	930.822	324.0759	9.695E-3	2082.6892	941.7539	0.0381	324.0765	
demographic.popSize186	609.2431	903.0929	330.3298	0.0683	2132.2168	840.8797	0.4977	330.8015	
demographic.popSize187	599.5411	884.6755	326.8839	0.0586	2031.974	891.7476	0.276	326.9857	
demographic.popSize188	613.2134	981.4389	316.6126	0.0998	2113.8306	915.5042	0.1755	316.6182	
demographic.popSize189	614.7452	1030.6485	326.0673	0.0923	2136.2325	934.5637	0.1831	326.0775	
demographic.popSize190	611.1372	939.0971	319.1345	0.0101	2113.3756	860.3466	0.1659	319.2044	
demographic.popSize191	621.2205	929.8334	325.1308	0.0333	2172.1711	895.0035	0.0333	325.1308	
demographic.popSize192	601.1245	841.3143	326.7821	7.1218E-3	2077.482	987.2135	7.1218E-3	326.7821	
demographic.popSize193	601.0777	879.0863	324.9274	0.0124	2091.3199	957.1	2.5807E-3	324.9274	
demographic.popSize194	600.6465	866.1386	321.5418	0.0392	2071.609	886.1249	0.1006	321.5539	
demographic.popSize195	601.4312	849.1565	324.5808	2.6665E-3	2083.6581	955.4451	2.6665E-3	324.5808	
demographic.popSize196	612.4308	919.4916	328.2175	0.0495	2111.1544	905.3617	0.0495	328.2175	
demographic.popSize197	601.3068	894.4334	318.6415	0.0589	2104.6915	880.7662	0.0589	318.6634	
demographic.popSize198	592.7372	882.7181	313.3936	9.7626E-4	2085.1285	835.0761	0.0485	313.3936	
demographic.popSize199	590.1523	887.7494	306.9582	0.0283	2017.2739	907.5273	0.3846	307.1299	
demographic.popSize200	610.8086	972.8558	315.7344	0.0385	2122.7389	865.6359	0.0385	315.7344	
demographic.indicators1	2.1907E-3	0.0468	0	0	0	37789.079	0	0	
demographic.indicators2	0.0122	0.1098	0	0	0	321.7125	0	0	
demographic.indicators3	1.3067E-3	0.0361	0	0	0	2068.8853	0	0	
demographic.indicators4	0.0406	0.1974	0	0	0	213.5889	0	0	
demographic.indicators5	4.76E-4	0.0218	0	0	0	6783.0507	0	0	
demographic.indicators6	0.0947	0.2928	0	0	1	197.4508	0	0	
demographic.indicators7	0.1326	0.3391	0	0	1	201.5808	0	0	
demographic.indicators8	0.0456	0.2086	0	0	0	230.9587	0	0	
demographic.indicators9	0.108	0.3104	0	0	1	197.4951	0	0	
demographic.indicators10	0.0196	0.1386	0	0	0	251.692	0	0	
demographic.indicators11	0.2061	0.4045	0	0	1	203.4874	0	0	
demographic.indicators12	0.0422	0.201	0	0	0	223.5365	0	0	
demographic.indicators13	0.0907	0.2871	0	0	1	211.3427	0	0	
demographic.indicators14	0.1671	0.373	0	0	1	194.9621	0	0	
demographic.indicators15	5.728E-3	0.0755	0	0	0	366.5046	0	0	
demographic.indicators16	4.1373E-3	0.0642	0	0	0	1408.1143	0	0	
demographic.indicators17	0.0343	0.1821	0	0	0	236.8339	0	0	
demographic.indicators18	3.4773E-3	0.0589	0	0	0	3000.1426	0	0	
demographic.indicators19	2.9693E-3	0.0544	0	0	0	8044.7914	0	0	
demographic.indicators20	2.3413E-3	0.0483	0	0	0	10672.1214	0	0	
demographic.indicators21	2.6467E-3	0.0514	0	0	0	7330.5631	0	0	
demographic.indicators22	3.1013E-3	0.0556	0	0	0	6718.9024	0	0	
demographic.indicators23	4.572E-3	0.0675	0	0	0	1482.665	0	0	
demographic.indicators24	6.48E-3	0.0802	0	0	0	818.6283	0	0	
demographic.indicators25	0.0176	0.1316	0	0	0	300.3472	0	0	
demographic.indicators26	9.472E-3	0.0969	0	0	0	549.1451	0	0	
demographic.indicators27	0.0174	0.1308	0	0	0	431.96	0	0	
demographic.indicators28	0.0113	0.1059	0	0	0	445.2315	0	0	
demographic.indicators29	0.0183	0.134	0	0	0	356.9995	0	0	
demographic.indicators30	0.0125	0.1113	0	0	0	334.6933	0	0	
demographic.indicators31	3.316E-3	0.0575	0	0	0	2585.2205	0	0	
demographic.indicators32	8.68E-3	0.0928	0	0	0	625.2103	0	0	
demographic.indicators33	8.7427E-3	0.0931	0	0	0	513.8054	0	0	
demographic.indicators34	9.1893E-3	0.0954	0	0	0	554.2977	0	0	
demographic.indicators35	5.06E-3	0.071	0	0	0	2284.8036	0	0	
