burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize183	82	122.0783	40.6738	3.2355E-3	293.9559	855.0761	3.2355E-3	40.6738	
demographic.popSize184	84.3366	130.0562	41.9537	4.8767E-4	305.8315	882.2453	0.0231	41.9709	
demographic.popSize185	83.9981	128.3775	42.5525	1.7828E-3	301.8428	882.0135	7.8447E-3	42.5525	
demographic.popSize186	82.8963	125.4682	41.2365	4.597E-3	301.3923	799.6193	2.6376E-3	41.2365	
demographic.popSize187	83.1684	127.7075	41.4501	1.9876E-4	304.4433	836.2781	5.2698E-3	41.4516	
demographic.popSize188	83.4006	122.4744	42.19	2.2842E-3	300.6656	841.2514	0.0141	42.195	
demographic.popSize189	81.9448	124.5306	41.4936	1.1561E-3	291.4088	896.0111	7.4977E-3	41.4936	
demographic.popSize190	81.2539	126.7888	41.0676	6.4794E-3	290.3696	864.9126	0.0266	41.0812	
demographic.popSize191	84.2484	139.4738	41.9172	1.0815E-3	305.9913	866.6391	1.0815E-3	41.9172	
demographic.popSize192	82.5948	128.3033	41.6272	7.8192E-4	291.9597	875.1843	7.8192E-4	41.6272	
demographic.popSize193	82.5944	126.6167	41.6998	1.9489E-4	295.8184	859.9466	1.9489E-4	41.6998	
demographic.popSize194	82.6206	120.2681	41.6734	1.2631E-4	294.6414	809.9865	1.2631E-4	41.6734	
demographic.popSize195	83.4352	124.9651	42.8916	3.9773E-3	298.0707	839.3441	2.8262E-4	42.8916	
demographic.popSize196	82.586	125.0171	41.7198	2.9571E-5	298.7383	835.4726	0.0105	41.7201	
demographic.popSize197	83.4373	128.654	41.3448	3.5852E-3	300.2734	815.8983	6.8658E-4	41.3448	
demographic.popSize198	81.8328	125.9998	41.2247	5.7569E-3	290.9719	799.3486	0.0148	41.2293	
demographic.popSize199	81.1655	120.2161	41.0789	2.0964E-3	293.9666	872.5524	2.0964E-3	41.0789	
demographic.popSize200	78.8778	119.5513	39.9121	4.8333E-3	278.8634	881.7578	0.0229	39.927	
demographic.indicators1	3.332E-3	0.0576	0	0	0	32864.7256	0	0	
