burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize117	260.4652	431.0842	125.3983	4.3311E-4	922.1399	1361.2352	2.3534E-3	125.3995	
demographic.popSize118	264.1507	425.7511	129.4555	4.4296E-3	935.163	1495.012	4.4296E-3	129.4555	
demographic.popSize119	263.2719	436.2145	127.9049	0.0102	954.011	1488.6272	0.0458	127.9251	
demographic.popSize120	263.2356	432.6293	130.0634	6.7908E-3	923.995	1492.992	0.0432	130.0787	
demographic.popSize121	264.6431	442.6492	129.1872	3.5301E-3	948.0773	1534.487	0.0204	129.1999	
demographic.popSize122	265.6516	421.0242	130.7036	6.3219E-4	940.0296	1456.7533	5.2493E-3	130.7066	
demographic.popSize123	264.6814	414.4639	131.4496	0.0188	950.3608	1442.1416	0.0124	131.4513	
demographic.popSize124	261.397	410.7409	129.3631	8.3971E-3	941.3796	1496.5644	0.021	129.3709	
demographic.popSize125	260.5439	425.8543	127.2279	6.6415E-4	929.8659	1409.717	6.6415E-4	127.2279	
demographic.popSize126	264.1524	419.4368	129.6447	3.8293E-3	959.2023	1457.8885	5.3008E-3	129.6447	
demographic.popSize127	263.3048	433.8636	128.5851	0.0137	964.2031	1572.5341	0.0506	128.5896	
demographic.popSize128	266.7857	431.2795	130.6987	0.0161	946.3664	1429.2532	1.8426E-3	130.6987	
demographic.popSize129	266.8567	440.9423	132.2118	2.2502E-3	940.1998	1521.2156	0.0178	132.2118	
demographic.popSize130	260.6602	412.9891	128.2557	1.74E-3	933.8136	1457.4224	0.0752	128.2906	
demographic.popSize131	262.4566	419.6823	128.3381	0.019	946.0638	1443.2415	0.0236	128.3551	
demographic.popSize132	264.7373	433.6193	130.2046	0.0128	938.3014	1519.4074	0.0237	130.2051	
demographic.popSize133	261.5124	422.7757	127.4319	6.6947E-3	945.442	1422.0399	6.6947E-3	127.4319	
demographic.popSize134	264.3827	426.5654	130.91	1.6179E-3	949.201	1484.7334	1.6179E-3	130.91	
demographic.popSize135	267.7962	423.0144	132.7515	3.0857E-3	947.6305	1479.7797	3.0857E-3	132.7515	
demographic.popSize136	267.1544	431.1766	133.0959	8.7434E-4	958.7974	1485.5674	0.052	133.1321	
demographic.popSize137	267.9462	434.7127	131.103	9.2536E-4	970.0877	1457.8729	9.2536E-4	131.103	
demographic.popSize138	263.1634	420.0767	130.6889	3.605E-3	925.5238	1473.1258	0.0246	130.6945	
demographic.popSize139	263.2265	414.4677	132.2402	4.8402E-4	932.0751	1495.4354	4.8402E-4	132.2402	
demographic.popSize140	262.9802	414.964	130.2387	2.0448E-3	950.5402	1386.7561	2.0448E-3	130.2387	
demographic.popSize141	266.7887	426.5243	132.0531	0.0141	975.3432	1520.721	0.0302	132.0597	
demographic.popSize142	256.9531	405.7235	127.1142	0.0137	925.7697	1614.9843	0.0137	127.1171	
demographic.popSize143	264.293	429.5734	129.626	0.0128	935.8009	1431.0228	2.3193E-3	129.626	
demographic.popSize144	265.1059	428.252	130.1359	0.0103	934.4213	1455.6186	0.0103	130.1377	
demographic.popSize145	268.3267	430.8629	135.042	5.5105E-4	959.7293	1482.1523	9.3109E-3	135.042	
demographic.popSize146	267.1683	438.9275	131.9227	0.0211	946.5129	1446.5367	0.0211	131.9227	
demographic.popSize147	263.3192	418.0704	130.4891	0.018	947.0004	1402.957	0.018	130.4891	
demographic.popSize148	271.1882	471.0421	132.2958	2.7743E-4	959.1268	1502.3839	5.1179E-5	132.2958	
demographic.popSize149	262.798	414.8167	129.9627	6.746E-3	939.2213	1440.3453	6.746E-3	129.9627	
demographic.popSize150	265.4281	417.6338	131.9449	4.9178E-3	954.8459	1471.4045	0.0199	131.9596	
demographic.popSize151	269.0284	444.6243	129.9953	1.23E-3	967.6751	1408.1744	7.2838E-3	130.001	
demographic.popSize152	262.7416	427.5012	129.9685	3.3528E-3	940.121	1552.9291	5.4709E-3	129.9685	
demographic.popSize153	262.9551	415.6488	132.5197	0.0292	937.3349	1480.4267	3.4123E-3	132.5197	
demographic.popSize154	264.6796	417.5352	129.9693	2.9177E-3	952.7875	1418.9071	2.9177E-3	129.9693	
demographic.popSize155	269.2932	453.2842	132.225	6.646E-3	982.6489	1434.9748	6.646E-3	132.225	
demographic.popSize156	263.8835	416.6524	130.6511	0.0245	948.537	1515.0302	0.0226	130.6511	
demographic.popSize157	266.8802	431.1668	131.0498	2.6077E-3	937.5093	1483.7342	2.6077E-3	131.0498	
demographic.popSize158	264.434	447.713	130.3041	3.1509E-3	943.8663	1642.8058	0.0247	130.309	
demographic.popSize159	267.1467	432.9309	129.6714	7.8823E-4	966.656	1354.1653	2.4975E-3	129.6725	
demographic.popSize160	264.4931	414.0642	131.0609	6.1216E-4	963.6931	1511.4028	6.1216E-4	131.0609	
demographic.popSize161	267.7964	440.7063	131.1795	1.7653E-4	953.245	1348.2293	0.0219	131.1795	
demographic.popSize162	268.2182	426.9777	131.5985	6.6911E-4	958.1551	1448.3469	6.6911E-4	131.5985	
demographic.popSize163	265.985	455.9958	129.7933	0.0126	936.6924	1480.2201	0.0184	129.7949	
demographic.popSize164	265.7704	426.0269	131.0046	8.4513E-5	955.3519	1506.471	8.4513E-5	131.0046	
demographic.popSize165	266.534	425.3401	130.569	0.0131	961.0092	1408.6274	3.343E-3	130.569	
demographic.popSize166	266.9634	430.8123	131.773	0.0208	957.2316	1527.6657	0.0208	131.7815	
demographic.popSize167	265.5488	452.1207	129.6106	5.9433E-4	946.5055	1519.7887	5.9433E-4	129.6106	
demographic.popSize168	268.9368	431.5009	130.3002	4.1668E-3	984.1362	1423.549	0.0224	130.3019	
demographic.popSize169	263.1269	440.813	131.0469	7.8481E-3	936.8253	1489.0644	0.0393	131.0687	
demographic.popSize170	261.9839	430.2841	129.5054	0.0273	928.0768	1473.3508	0.0454	129.5153	
demographic.popSize171	265.9497	427.3185	130.1131	4.7207E-3	956.065	1446.3357	0.0337	130.1372	
demographic.popSize172	263.253	425.8111	129.2254	1.1867E-3	957.9229	1409.6381	0.0202	129.2254	
demographic.popSize173	269.0214	445.109	132.478	2.0049E-3	956.0556	1472.2635	0.0147	132.4812	
demographic.popSize174	262.5875	422.0899	129.6048	9.8158E-4	939.467	1469.0413	9.8158E-4	129.6048	
demographic.popSize175	266.9469	434.93	131.1029	5.1033E-3	940.6083	1395.1572	0.0251	131.1029	
demographic.popSize176	269.0917	442.25	130.7576	4.6846E-3	965.1143	1393.2556	4.6846E-3	130.7576	
demographic.popSize177	265.1591	460.9658	128.4177	5.2177E-3	937.3878	1457.7559	0.018	128.4228	
demographic.popSize178	261.8186	419.2615	128.9117	0.0172	952.1932	1528.0295	6.605E-3	128.9117	
demographic.popSize179	267.1264	439.0478	131.4518	3.1264E-3	955.6401	1471.0294	0.1091	131.5304	
demographic.popSize180	264.6624	432.3903	129.5735	2.1743E-3	947.6258	1462.5882	2.1743E-3	129.5735	
demographic.popSize181	266.6986	445.3612	128.6178	1.1931E-3	968.1326	1450.6437	7.9744E-3	128.6178	
demographic.popSize182	262.9087	415.6142	131.4978	2.6084E-3	940.6358	1531.1144	2.6084E-3	131.4978	
demographic.popSize183	262.862	437.2088	126.443	0.0178	951.2168	1386.5806	9.1202E-3	126.443	
demographic.popSize184	265.2624	440.4019	129.9105	0.0145	951.6977	1634.5935	0.0132	129.9105	
demographic.popSize185	266.6281	442.2917	129.963	3.7134E-3	962.6979	1514.198	3.7134E-3	129.963	
demographic.popSize186	270.3473	458.2238	129.2337	1.4968E-3	962.6855	1382.8641	0.022	129.2415	
demographic.popSize187	267.1707	437.9869	129.1165	1.5551E-3	965.2621	1513.1392	0.0124	129.1211	
demographic.popSize188	264.2659	436.0766	127.7261	3.3623E-3	950.4705	1463.6048	3.3623E-3	127.7261	
demographic.popSize189	261.6348	410.3438	127.0573	3.0983E-5	942.6688	1479.405	0.0106	127.0646	
demographic.popSize190	268.8443	442.1441	131.9814	1.4586E-3	967.3115	1464.6346	1.4586E-3	131.9814	
demographic.popSize191	265.1556	450.114	125.1573	8.1693E-3	966.1694	1511.5038	8.1693E-3	125.1573	
demographic.popSize192	265.0642	428.4836	129.1429	0.0127	957.6087	1479.5152	0.0105	129.1429	
demographic.popSize193	266.5286	445.5355	130.5968	9.941E-4	954.3073	1520.8011	9.941E-4	130.5968	
demographic.popSize194	261.7349	428.5431	128.2611	0.012	951.7926	1535.6472	0.0115	128.2636	
demographic.popSize195	266.9571	442.9722	131.1362	3.9675E-3	951.5222	1383.5452	0.0305	131.1408	
demographic.popSize196	265.8135	448.441	129.7633	7.6149E-3	951.3198	1506.3831	0.0429	129.7659	
demographic.popSize197	263.8823	437.3738	130.4813	0.0177	934.5137	1442.7804	0.0177	130.4813	
demographic.popSize198	261.3355	415.3543	129.1094	0.0183	949.6828	1429.0215	0.0111	129.115	
demographic.popSize199	265.0538	438.8217	128.4865	3.5619E-4	957.9972	1445.7579	0.0848	128.5627	
demographic.popSize200	263.107	441.4185	127.7117	6.8346E-3	933.9338	1397.908	6.8346E-3	127.7117	
demographic.indicators1	3.0287E-3	0.0549	0	0	0	11658.3454	0	0	
demographic.indicators2	1.9193E-3	0.0438	0	0	0	6772.1571	0	0	
demographic.indicators3	0.0172	0.13	0	0	0	435.1532	0	0	
demographic.indicators4	4.9987E-3	0.0705	0	0	0	1119.9372	0	0	
demographic.indicators5	5.184E-3	0.0718	0	0	0	732.3429	0	0	
demographic.indicators6	0.0297	0.1699	0	0	0	462.7669	0	0	
demographic.indicators7	0.0299	0.1702	0	0	0	406.8912	0	0	
demographic.indicators8	6.7307E-3	0.0818	0	0	0	658.8497	0	0	
demographic.indicators9	9.2913E-3	0.0959	0	0	0	601.2266	0	0	
demographic.indicators10	0.042	0.2005	0	0	0	405.8233	0	0	
demographic.indicators11	0.0221	0.1469	0	0	0	479.4345	0	0	
demographic.indicators12	0.0143	0.1188	0	0	0	573.2952	0	0	
demographic.indicators13	0.0302	0.1711	0	0	0	532.6528	0	0	
demographic.indicators14	0.0338	0.1808	0	0	0	448.5142	0	0	
demographic.indicators15	0.1433	0.3504	0	0	1	403.3438	0	0	
demographic.indicators16	0.1686	0.3744	0	0	1	392.1078	0	0	
demographic.indicators17	0.0362	0.1868	0	0	0	504.1246	0	0	
demographic.indicators18	0.1536	0.3606	0	0	1	402.9272	0	0	
demographic.indicators19	0.0372	0.1893	0	0	0	424.3969	0	0	
