burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize148	64.4632	99.1983	33.5294	1.4963E-3	224.1768	885.4706	1.4963E-3	33.5294	
demographic.popSize149	63.833	94.4713	33.441	6.4471E-3	231.5359	825.2608	0.0414	33.4762	
demographic.popSize150	64.0753	95.5283	33.5682	1.0608E-3	217.9617	857.401	5.2849E-3	33.5682	
demographic.popSize151	64.464	99.2913	33.3692	0.0113	223.5824	810.6496	0.0401	33.3764	
demographic.popSize152	64.6193	100.1832	33.3062	1.4294E-3	229.203	865.1881	4.6565E-3	33.3075	
demographic.popSize153	64.4051	97.937	33.5374	1.4046E-4	225.5048	850.5778	6.7612E-3	33.5374	
demographic.popSize154	64.3321	96.0449	34.0262	8.8927E-4	227.3403	782.3972	5.2941E-3	34.0291	
demographic.popSize155	64.3874	97.2405	33.2451	2.5899E-3	225.8187	832.4466	2.5899E-3	33.2451	
demographic.popSize156	63.5759	93.8625	33.1454	3.8254E-3	226.7379	897.3287	7.9763E-3	33.1454	
demographic.popSize157	65.6863	101.2668	34.0041	3.9947E-3	230.2721	773.247	3.9947E-3	34.0041	
demographic.popSize158	62.663	94.0874	33.437	3.7629E-3	221.437	895.6188	5.1116E-3	33.437	
demographic.popSize159	65.1962	101.6975	33.5979	9.3034E-3	232.9385	812.4126	0.0249	33.5986	
demographic.popSize160	64.1547	97.2498	33.5141	1.4206E-3	224.3705	876.6914	4.2432E-3	33.5141	
demographic.popSize161	64.7607	96.59	34.0114	2.1414E-3	230.6977	837.7057	2.1414E-3	34.0114	
demographic.popSize162	63.8146	98.3936	32.878	2.4338E-4	220.5443	897.6646	5.8144E-4	32.878	
demographic.popSize163	61.6474	90.5856	32.5631	8.6056E-4	213.64	934.8051	5.0573E-3	32.5632	
demographic.popSize164	62.7026	94.925	33.2538	5.7914E-3	214.7616	878.1365	0.0103	33.2545	
demographic.popSize165	62.8137	95.8377	33.0633	1.5347E-3	216.6439	882.5882	1.5347E-3	33.0633	
demographic.popSize166	62.7737	98.6316	33.1422	3.3253E-3	214.4535	827.2397	0.0305	33.1659	
demographic.popSize167	63.8622	95.2974	33.5899	0.0161	225.7455	785.1264	0.0161	33.5947	
demographic.popSize168	64.3163	99.1296	33.2275	1.528E-3	230.0063	880.6381	0.0221	33.2352	
demographic.popSize169	64.0913	96.8574	34.1428	3.6775E-4	228.7048	885.2659	3.6775E-4	34.1428	
demographic.popSize170	64.7906	98.8788	33.6852	1.2183E-3	229.8625	854.5559	1.0534E-3	33.6852	
demographic.popSize171	63.7608	96.0578	33.1142	7.8282E-3	222.1994	840.929	4.3348E-3	33.1142	
demographic.popSize172	64.7138	95.9963	33.4234	7.2412E-3	230.4237	804.2328	8.4986E-3	33.4237	
demographic.popSize173	64.6901	97.1359	33.5743	7.3963E-3	226.9504	918.5763	3.8668E-3	33.5743	
demographic.popSize174	64.7167	99.0134	33.9831	8.8828E-4	227.8069	891.4161	8.8828E-4	33.9831	
demographic.popSize175	64.1791	107.8953	32.2827	2.541E-3	220.0522	835.136	8.7639E-3	32.2843	
demographic.popSize176	63.409	95.8362	33.4724	4.253E-3	219.9803	849.3279	4.4114E-3	33.4724	
demographic.popSize177	63.4804	92.6701	33.067	3.1333E-4	228.4814	790.9612	0.0357	33.0826	
demographic.popSize178	64.616	99.5565	33.8542	9.061E-4	225.2877	800.5257	9.061E-4	33.8542	
demographic.popSize179	64.4862	102.6369	33.1722	6.0621E-4	223.444	823.8968	6.0621E-4	33.1722	
demographic.popSize180	64.9046	95.8815	33.6073	7.2121E-3	233.0805	826.2273	7.3666E-3	33.6073	
demographic.popSize181	64.133	98.4204	33.4299	1.1772E-3	225.8256	838.0975	1.1772E-3	33.4299	
demographic.popSize182	63.5332	95.6563	33.1127	0.0101	225.6722	805.5698	0.0101	33.1159	
demographic.popSize183	64.5584	96.8634	33.9773	2.8439E-3	226.5832	879.81	1.1192E-3	33.9773	
demographic.popSize184	64.4525	96.9592	33.4065	6.5616E-3	223.3814	856.045	0.0316	33.4275	
demographic.popSize185	63.6012	97.6335	32.8023	2.0327E-4	224.0745	810.2737	5.9178E-3	32.8023	
demographic.popSize186	64.1954	94.6549	33.7682	1.0505E-3	225.3866	881.9203	1.0505E-3	33.7682	
demographic.popSize187	63.068	93.5508	33.2393	3.5285E-3	219.0137	893.6838	0.0395	33.2586	
demographic.popSize188	64.8141	98.0525	33.4954	1.1833E-3	230.5832	781.8872	1.1833E-3	33.4954	
demographic.popSize189	64.1848	100.2914	33.4073	9.0561E-3	220.1649	870.4261	1.4504E-3	33.4073	
demographic.popSize190	64.5366	99.1377	33.854	5.7195E-3	225.0932	835.1725	0.0113	33.857	
demographic.popSize191	64.2098	96.2909	33.2339	6.0768E-3	227.5234	843.8833	6.2775E-3	33.2339	
demographic.popSize192	63.4314	97.6691	33.3859	2.0563E-3	219.8627	868.6552	0.0155	33.3946	
demographic.popSize193	63.5157	98.7377	33.5177	3.9937E-4	221.4169	905.7265	0.0249	33.5224	
demographic.popSize194	63.5571	96.0511	33.3168	3.9855E-3	221.6524	849.9714	2.9031E-3	33.3168	
demographic.popSize195	64.8199	95.3947	33.4552	7.1164E-3	231.5664	755.8488	5.2922E-3	33.4552	
demographic.popSize196	64.2734	101.3172	33.0212	8.1701E-4	221.5869	792.0692	5.0254E-3	33.0212	
demographic.popSize197	64.7752	102.558	32.4533	0.0108	227.8833	831.5645	0.0108	32.4533	
demographic.popSize198	63.0367	97.1407	32.909	5.2446E-3	219.2372	841.4589	0.067	32.9365	
demographic.popSize199	62.7275	97.7448	31.778	6.3997E-4	226.6028	836.5757	6.1953E-3	31.7824	
demographic.popSize200	62.6473	97.7206	31.3063	6.9368E-4	225.6634	899.5134	0.0439	31.3303	
demographic.indicators1	4.6013E-3	0.0677	0	0	0	6671.3796	0	0	
demographic.indicators2	0.0145	0.1197	0	0	0	420.5774	0	0	
demographic.indicators3	0.0565	0.231	0	0	1	259.521	0	0	
demographic.indicators4	0.0137	0.1163	0	0	0	450.5701	0	0	
demographic.indicators5	0.0136	0.1159	0	0	0	413.2102	0	0	
demographic.indicators6	0.0583	0.2342	0	0	1	224.8398	0	0	
demographic.indicators7	0.0685	0.2525	0	0	1	234.3829	0	0	
demographic.indicators8	0.0124	0.1107	0	0	0	403.0094	0	0	
demographic.indicators9	0.0531	0.2243	0	0	1	257.0467	0	0	
demographic.indicators10	0.0796	0.2707	0	0	1	246.2091	0	0	
demographic.indicators11	0.0299	0.1702	0	0	0	253.2685	0	0	
