burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize169	468.4153	766.7925	218.194	0.0171	1759.0097	699.8887	0.0171	218.194	
demographic.popSize170	481.4806	856.1103	216.2443	0.0333	1756.8668	754.2482	0.0189	216.2443	
demographic.popSize171	480.2629	808.3402	224.846	1.32E-3	1754.7432	682.4362	1.32E-3	224.846	
demographic.popSize172	475.1912	790.5116	223.4038	2.2846E-3	1763.6354	709.8957	2.2846E-3	223.4038	
demographic.popSize173	473.3746	820.0756	217.6668	0.0148	1730.3876	715.6808	0.0427	217.6817	
demographic.popSize174	471.4094	803.7596	216.6436	0.0138	1771.1953	716.8939	0.0138	216.6436	
demographic.popSize175	476.3249	821.8705	217.6105	1.2821E-3	1769.6904	703.6126	1.2821E-3	217.6105	
demographic.popSize176	472.5494	795.9506	215.2864	0.0418	1757.9184	721.8142	0.1137	215.2864	
demographic.popSize177	474.1312	779.8079	217.2966	0.0212	1789.4191	700.2823	0.0212	217.2966	
demographic.popSize178	474.6186	799.8144	217.5071	0.0224	1788.9534	741.8119	0.0224	217.5071	
demographic.popSize179	477.3557	818.6461	214.9314	5.0301E-3	1801.9644	711.2373	5.0301E-3	214.9314	
demographic.popSize180	475.2216	805.9945	222.2016	0.0211	1747.9678	709.447	0.0702	222.2016	
demographic.popSize181	481.9999	806.378	216.7764	0.0219	1817.6469	660.145	0.0248	216.788	
demographic.popSize182	472.117	794.2541	217.2282	0.0305	1755.2163	743.5283	0.1339	217.2509	
demographic.popSize183	472.4478	814.7028	217.394	8.7943E-4	1733.1774	755.5271	8.7943E-4	217.394	
demographic.popSize184	472.5241	819.8381	215.0944	0.0167	1738.9341	749.6886	0.2231	215.1695	
demographic.popSize185	473.7604	796.9287	220.505	0.0637	1723.3877	730.4265	0.0637	220.505	
demographic.popSize186	477.3932	832.7243	214.0615	0.0543	1821.9029	741.5272	0.0543	214.0615	
demographic.popSize187	476.7634	808.3788	215.854	6.2321E-4	1768.2883	690.1825	6.2321E-4	215.854	
demographic.popSize188	476.5428	813.1205	224.6681	2.5552E-3	1769.5237	696.2779	2.5552E-3	224.6681	
demographic.popSize189	472.3778	795.9695	218.5742	0.0124	1769.8681	702.6769	0.0124	218.5742	
demographic.popSize190	472.8527	787.0663	215.8427	6.2826E-3	1767.4279	732.8671	0.0354	215.8427	
demographic.popSize191	479.5727	815.6683	216.6892	2.0405E-3	1809.2109	729.7463	2.0405E-3	216.6892	
demographic.popSize192	469.2274	780.2231	222.5837	4.7248E-3	1713.9065	724.7768	6.9076E-3	222.5837	
demographic.popSize193	481.167	787.9977	223.1878	0.0509	1786.1249	699.1693	0.0149	223.1878	
demographic.popSize194	482.9047	829.8623	216.1668	0.0387	1851.2616	692.7575	0.0102	216.1668	
demographic.popSize195	473.6911	798.1134	209.635	0.0293	1804.0155	678.7817	0.0611	209.635	
demographic.popSize196	463.0531	764.7181	213.1448	4.6531E-3	1698.027	711.2203	0.0198	213.1448	
demographic.popSize197	470.5649	840.3307	206.4129	3.9602E-3	1799.1624	709.7521	3.9602E-3	206.4129	
demographic.popSize198	476.0329	856.7845	207.0114	0.0435	1821.5556	735.3355	0.062	207.0114	
demographic.popSize199	466.8606	761.8035	216.4369	0.0203	1771.9232	688.9056	0.0304	216.4369	
demographic.popSize200	467.8603	756.0917	219.687	0.0247	1768.6623	704.373	0.0523	219.687	
demographic.indicators1	2.8813E-3	0.0536	0	0	0	12084.9248	0	0	
demographic.indicators2	7.92E-4	0.0281	0	0	0	21164.8248	0	0	
demographic.indicators3	5.0533E-4	0.0225	0	0	0	9733.0214	0	0	
demographic.indicators4	3.3867E-4	0.0184	0	0	0	40606.5779	0	0	
demographic.indicators5	0.0374	0.1897	0	0	0	207.4476	0	0	
demographic.indicators6	4.8147E-3	0.0692	0	0	0	439.61	0	0	
demographic.indicators7	3.6787E-3	0.0605	0	0	0	305.6546	0	0	
demographic.indicators8	0.0278	0.1644	0	0	0	246.5615	0	0	
demographic.indicators9	9.1947E-3	0.0954	0	0	0	374.4432	0	0	
demographic.indicators10	0.0466	0.2107	0	0	0	226.2089	0	0	
demographic.indicators11	8.8853E-3	0.0938	0	0	0	319.7938	0	0	
demographic.indicators12	0.3045	0.4602	0	0	1	193.4176	0	0	
demographic.indicators13	0.3201	0.4665	0	0	1	192.0934	0	0	
demographic.indicators14	8.5827E-3	0.0922	0	0	0	303.9886	0	0	
demographic.indicators15	0.0117	0.1078	0	0	0	313.6946	0	0	
demographic.indicators16	0.0807	0.2724	0	0	1	214.0778	0	0	
demographic.indicators17	0.0441	0.2053	0	0	0	200.7431	0	0	
demographic.indicators18	0.0133	0.1145	0	0	0	401.7627	0	0	
demographic.indicators19	0.021	0.1434	0	0	0	260.5322	0	0	
demographic.indicators20	0.0689	0.2533	0	0	1	207.274	0	0	
demographic.indicators21	0.0224	0.1481	0	0	0	247.1269	0	0	
demographic.indicators22	0.0133	0.1146	0	0	0	356.7075	0	0	
demographic.indicators23	3.6613E-3	0.0604	0	0	0	2620.8373	0	0	
demographic.indicators24	3.344E-3	0.0577	0	0	0	3286.3106	0	0	
demographic.indicators25	2.44E-3	0.0493	0	0	0	5657.9993	0	0	
demographic.indicators26	0.0166	0.1278	0	0	0	375.9281	0	0	
demographic.indicators27	9.4493E-3	0.0967	0	0	0	546.8476	0	0	
demographic.indicators28	8.1387E-3	0.0898	0	0	0	431.0907	0	0	
demographic.indicators29	0.0123	0.1104	0	0	0	330.7651	0	0	
demographic.indicators30	8.5267E-3	0.0919	0	0	0	441.7702	0	0	
demographic.indicators31	8.42E-3	0.0914	0	0	0	997.1934	0	0	
demographic.indicators32	0.0187	0.1353	0	0	0	256.3411	0	0	
demographic.indicators33	4.144E-3	0.0642	0	0	0	1542.4536	0	0	
demographic.indicators34	0.019	0.1364	0	0	0	373.5785	0	0	
demographic.indicators35	9.8813E-3	0.0989	0	0	0	386.8349	0	0	
demographic.indicators36	0.0159	0.125	0	0	0	298.2242	0	0	
demographic.indicators37	0.0164	0.1271	0	0	0	434.3305	0	0	
demographic.indicators38	0.0174	0.1309	0	0	0	315.1001	0	0	
demographic.indicators39	0.0233	0.151	0	0	0	369.7295	0	0	
demographic.indicators40	0.0163	0.1266	0	0	0	365.5509	0	0	
demographic.indicators41	0.0326	0.1775	0	0	0	375.4997	0	0	
demographic.indicators42	7.1347E-3	0.0842	0	0	0	934.6444	0	0	
demographic.indicators43	0.0208	0.1427	0	0	0	314.7757	0	0	
demographic.indicators44	0.0139	0.1169	0	0	0	327.759	0	0	
demographic.indicators45	0.0149	0.1211	0	0	0	607.4967	0	0	
demographic.indicators46	0.0214	0.1446	0	0	0	436.8852	0	0	
demographic.indicators47	0.0258	0.1586	0	0	0	320.0066	0	0	
demographic.indicators48	0.0479	0.2136	0	0	0	273.9676	0	0	
demographic.indicators49	0.0137	0.1163	0	0	0	457.4512	0	0	
demographic.indicators50	9.828E-3	0.0986	0	0	0	545.0992	0	0	
demographic.indicators51	0.0122	0.1099	0	0	0	632.3593	0	0	
demographic.indicators52	0.0261	0.1595	0	0	0	442.7489	0	0	
demographic.indicators53	0.0184	0.1344	0	0	0	538.736	0	0	
demographic.indicators54	0.0183	0.1341	0	0	0	825.0388	0	0	
demographic.indicators55	0.0212	0.1441	0	0	0	443.3543	0	0	
demographic.indicators56	0.0262	0.1596	0	0	0	487.0215	0	0	
demographic.indicators57	0.012	0.1089	0	0	0	796.1094	0	0	
demographic.indicators58	0.0266	0.1608	0	0	0	516.4874	0	0	
demographic.indicators59	7.1027E-3	0.084	0	0	0	890.3938	0	0	
demographic.indicators60	0.0188	0.1357	0	0	0	751.264	0	0	
demographic.indicators61	0.0311	0.1737	0	0	0	320.6809	0	0	
demographic.indicators62	0.0106	0.1026	0	0	0	696.7504	0	0	
demographic.indicators63	0.0144	0.1191	0	0	0	421.6721	0	0	
demographic.indicators64	0.0125	0.1113	0	0	0	754.1279	0	0	
demographic.indicators65	0.0238	0.1525	0	0	0	371.7352	0	0	
demographic.indicators66	0.0205	0.1417	0	0	0	448.3566	0	0	
demographic.indicators67	0.0156	0.1238	0	0	0	390.43	0	0	
demographic.indicators68	0.0184	0.1344	0	0	0	320.7512	0	0	
demographic.indicators69	0.0103	0.1007	0	0	0	814.9786	0	0	
demographic.indicators70	0.0198	0.1395	0	0	0	485.4681	0	0	
demographic.indicators71	0.0138	0.1165	0	0	0	383.1169	0	0	
demographic.indicators72	0.0187	0.1354	0	0	0	588.2151	0	0	
demographic.indicators73	0.031	0.1732	0	0	0	299.0936	0	0	
demographic.indicators74	0.0136	0.1159	0	0	0	417.5341	0	0	
demographic.indicators75	0.0113	0.1056	0	0	0	700.0752	0	0	
demographic.indicators76	0.0199	0.1398	0	0	0	353.9874	0	0	
demographic.indicators77	0.0202	0.1405	0	0	0	522.3412	0	0	
demographic.indicators78	0.0102	0.1002	0	0	0	523.3428	0	0	
