burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize114	205.3615	355.8122	100.0181	9.5016E-4	718.9293	1408.1881	0.0325	100.0283	
demographic.popSize115	204.4588	331.8448	99.045	4.8071E-3	736.9157	1472.9979	4.8071E-3	99.045	
demographic.popSize116	206.2531	361.5481	97.5992	0.0102	749.8526	1304.8969	0.0102	97.5992	
demographic.popSize117	206.1859	344.9622	96.5581	2.525E-3	742.3409	1338.2695	2.525E-3	96.5581	
demographic.popSize118	204.0868	340.3788	99.6787	1.979E-4	734.3468	1395.2692	1.979E-4	99.6787	
demographic.popSize119	202.8806	339.6089	99.8583	7.4008E-3	722.0121	1482.2675	7.4008E-3	99.8583	
demographic.popSize120	205.94	352.4109	99.1954	2.9084E-3	740.9042	1426.2039	2.9084E-3	99.1954	
demographic.popSize121	204.1948	347.5469	99.654	4.1153E-3	720.5825	1426.1214	9.0922E-4	99.654	
demographic.popSize122	206.0544	349.0537	99.3951	8.3874E-3	730.919	1490.3886	8.3874E-3	99.3951	
demographic.popSize123	204.7374	353.5169	98.4998	0.0103	729.969	1441.1731	0.0103	98.4998	
demographic.popSize124	203.4192	340.226	100.7455	8.7501E-3	721.796	1505.1089	8.6547E-3	100.7455	
demographic.popSize125	203.0116	343.9201	100.0763	3.4327E-4	724.446	1460.5991	3.4327E-4	100.0763	
demographic.popSize126	206.3762	361.479	99.2248	2.4722E-5	741.4804	1419.9104	0.0104	99.2248	
demographic.popSize127	199.4599	343.5663	97.357	2.7119E-3	710.7841	1449.9101	2.7119E-3	97.357	
demographic.popSize128	203.5664	338.427	98.0761	9.6191E-4	722.1318	1398.6027	0.0167	98.0895	
demographic.popSize129	204.6083	333.1895	97.776	6.4507E-3	745.1327	1385.6851	3.2031E-3	97.776	
demographic.popSize130	203.5302	352.1732	99.7386	2.7569E-3	719.8927	1531.6795	0.0171	99.7476	
demographic.popSize131	196.7998	325.6679	95.97	8.7573E-3	702.5213	1502.8804	9.7317E-3	95.97	
demographic.popSize132	191.3101	299.6895	95.2676	3.8185E-4	685.2193	1571.0388	0.0127	95.2743	
demographic.popSize133	203.1719	342.4513	98.8131	3.7381E-3	718.4475	1375.3283	5.1622E-3	98.8131	
demographic.popSize134	197.8272	338.2556	94.3901	0.0122	718.4057	1425.7564	0.0122	94.3901	
demographic.popSize135	200.9313	340.5106	97.3719	2.4141E-3	713.6062	1460.7231	6.5898E-3	97.3719	
demographic.popSize136	203.645	345.3796	98.7663	5.8801E-3	733.7608	1459.3082	9.3661E-3	98.7693	
demographic.popSize137	205.4911	348.2076	98.2581	1.3891E-4	736.7003	1412.8674	1.3891E-4	98.2581	
demographic.popSize138	205.5201	349.0355	99.1121	1.6013E-3	731.3537	1447.4607	1.6013E-3	99.1121	
demographic.popSize139	204.6803	346.7496	99.763	5.0828E-3	736.6078	1463.3046	5.0828E-3	99.763	
demographic.popSize140	201.2092	337.5694	96.7488	7.0229E-3	729.2647	1437.9249	0.0222	96.7553	
demographic.popSize141	198.872	345.5474	92.6631	4.9765E-3	721.1973	1430.3727	4.9765E-3	92.6631	
demographic.popSize142	203.3025	331.9127	99.5036	8.764E-3	732.783	1407.074	9.9192E-3	99.504	
demographic.popSize143	201.2011	340.1441	97.8577	1.8732E-3	719.2498	1471.5614	1.2632E-3	97.8577	
demographic.popSize144	203.1128	352.3175	98.3029	7.9579E-4	715.884	1305.1096	7.9579E-4	98.3029	
demographic.popSize145	203.7908	353.9989	98.1645	2.1582E-3	734.5302	1503.5774	8.72E-3	98.1645	
demographic.popSize146	204.5578	353.9043	98.3477	5.3431E-3	720.0186	1491.3587	5.3431E-3	98.3477	
demographic.popSize147	205.9507	350.2984	99.28	3.4016E-3	738.5381	1457.3052	3.4016E-3	99.28	
demographic.popSize148	201.4483	336.9848	97.0177	0.0107	724.5062	1427.2003	0.0293	97.0344	
demographic.popSize149	202.8256	349.9532	97.3033	3.0562E-3	716.4141	1410.5982	0.0164	97.3064	
demographic.popSize150	200.1789	348.7272	94.9119	3.171E-3	715.6669	1454.2031	2.4877E-3	94.9119	
demographic.popSize151	205.1706	347.2752	97.8589	4.2666E-3	739.4449	1376.6859	4.2666E-3	97.8589	
demographic.popSize152	203.6809	340.7798	95.8685	9.2169E-4	730.8414	1359.9231	9.2169E-4	95.8685	
demographic.popSize153	203.6143	340.5784	98.3003	1.0954E-3	720.3775	1393.8072	1.0954E-3	98.3003	
demographic.popSize154	202.1713	334.8251	96.4798	2.7594E-3	722.5885	1406.7305	0.0133	96.4798	
demographic.popSize155	202.2186	334.1019	97.3605	0.016	733.3918	1380.6972	0.016	97.3605	
demographic.popSize156	203.6091	349.6093	98.2101	4.4735E-3	732.4506	1327.059	2.1205E-3	98.2101	
demographic.popSize157	205.2011	344.3637	97.5469	3.7619E-3	747.4511	1401.1809	3.7619E-3	97.5469	
demographic.popSize158	202.0467	333.0815	97.7288	1.0979E-3	735.2653	1413.0373	0.0215	97.7355	
demographic.popSize159	204.2458	351.5333	97.3313	5.958E-3	744.3052	1422.2397	5.958E-3	97.3313	
demographic.popSize160	202.8972	342.5064	97.1598	1.0143E-3	720.6472	1368.0632	1.0143E-3	97.1598	
demographic.popSize161	201.5883	358.8154	96.119	7.4821E-3	714.0733	1444.1028	6.001E-3	96.119	
demographic.popSize162	204.5302	352.9158	97.8155	0.0142	724.2781	1387.7051	0.0142	97.8155	
demographic.popSize163	206.0663	345.8701	98.2963	5.1884E-3	747.2922	1412.3241	8.687E-3	98.2963	
demographic.popSize164	204.31	345.7131	98.0214	3.3328E-3	725.7923	1420.2552	0.0522	98.0655	
demographic.popSize165	203.6238	339.8401	96.4186	8.1005E-3	738.8667	1451.3961	0.0225	96.4192	
demographic.popSize166	198.6914	328.6124	95.8791	6.2063E-3	714.2379	1457.7577	6.2063E-3	95.8791	
demographic.popSize167	208.8574	350.4225	99.7009	1.5335E-3	758.9467	1321.6213	0.0107	99.7046	
demographic.popSize168	202.6758	350.2163	96.4456	7.5728E-3	734.5253	1413.888	8.3482E-3	96.4456	
demographic.popSize169	201.539	356.8872	96.4431	2.104E-4	726.7147	1431.713	0.0524	96.4712	
demographic.popSize170	201.8342	334.7626	97.4524	4.5203E-4	731.151	1341.4666	0.044	97.4726	
demographic.popSize171	201.5053	348.5716	96.5677	8.2113E-3	720.9662	1391.8762	8.2113E-3	96.5677	
demographic.popSize172	205.8273	357.2251	96.5689	1.3765E-4	753.8809	1319.4473	2.447E-3	96.57	
demographic.popSize173	203.5667	352.1481	97.0553	6.3333E-3	731.3125	1337.8265	4.682E-3	97.0553	
demographic.popSize174	196.6452	333.462	94.8736	0.012	702.8439	1480.6442	0.0206	94.8768	
demographic.popSize175	204.4281	354.4044	96.2703	9.217E-4	751.6383	1288.8835	7.0724E-4	96.2703	
demographic.popSize176	205.7695	364.219	97.8476	1.0787E-3	735.7801	1418.0511	1.0787E-3	97.8476	
demographic.popSize177	204.6045	349.3918	96.8877	7.7565E-3	738.6251	1344.0452	6.9732E-3	96.8877	
demographic.popSize178	204.0354	345.2875	97.5919	6.0319E-3	729.1549	1439.9892	6.9727E-3	97.5919	
demographic.popSize179	204.0405	341.1642	97.3032	0.0127	737.8521	1432.3569	8.2561E-3	97.3033	
